,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0.05847953216374269,0.04093567251461988,0.014619883040935672,0.0029239766081871343,0.02631578947368421,0.03216374269005848,0.011695906432748537,0.0,0.0029239766081871343,0.017543859649122806,0.017543859649122806,0.0,0.0029239766081871343,0.0,0.02046783625730994,0.005847953216374269,0.0,0.0029239766081871343,0.0,0.0029239766081871343,0.04678362573099415,0.011695906432748537,0.017543859649122806,0.005847953216374269,0.03216374269005848,0.008771929824561403,0.005847953216374269,0.0029239766081871343,0.005847953216374269,0.03216374269005848,0.0029239766081871343,0.005847953216374269,0.0,0.0,0.011695906432748537,0.0029239766081871343,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.008771929824561403,0.02046783625730994,0.011695906432748537,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.005847953216374269,0.005847953216374269,0.0,0.005847953216374269,0.0029239766081871343,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.011695906432748537,0.014619883040935672,0.005847953216374269,0.005847953216374269,0.008771929824561403,0.0,0.0029239766081871343,0.0,0.005847953216374269,0.0,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.008771929824561403,0.0,0.0029239766081871343,0.0029239766081871343,0.049707602339181284,0.011695906432748537,0.014619883040935672,0.0029239766081871343,0.043859649122807015,0.017543859649122806,0.0029239766081871343,0.011695906432748537,0.005847953216374269,0.014619883040935672,0.014619883040935672,0.0,0.0029239766081871343,0.0,0.023391812865497075,0.011695906432748537,0.0029239766081871343,0.0,0.0,0.011695906432748537,0.029239766081871343,0.008771929824561403,0.008771929824561403,0.0029239766081871343,0.03216374269005848
1,0.07164179104477612,0.029850746268656716,0.014925373134328358,0.0029850746268656717,0.041791044776119404,0.03283582089552239,0.011940298507462687,0.0,0.0,0.014925373134328358,0.008955223880597015,0.008955223880597015,0.008955223880597015,0.0,0.008955223880597015,0.0029850746268656717,0.0029850746268656717,0.0,0.008955223880597015,0.0,0.050746268656716415,0.020895522388059702,0.014925373134328358,0.0029850746268656717,0.03283582089552239,0.029850746268656716,0.005970149253731343,0.005970149253731343,0.0029850746268656717,0.023880597014925373,0.008955223880597015,0.0029850746268656717,0.0029850746268656717,0.0,0.0029850746268656717,0.0029850746268656717,0.0,0.008955223880597015,0.0,0.005970149253731343,0.0,0.0,0.0,0.0,0.005970149253731343,0.014925373134328358,0.0,0.0,0.0,0.005970149253731343,0.011940298507462687,0.0,0.005970149253731343,0.0029850746268656717,0.014925373134328358,0.008955223880597015,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.011940298507462687,0.0,0.0,0.0,0.0029850746268656717,0.0029850746268656717,0.020895522388059702,0.005970149253731343,0.0029850746268656717,0.0029850746268656717,0.011940298507462687,0.0029850746268656717,0.0,0.0,0.0,0.0029850746268656717,0.0029850746268656717,0.0,0.0029850746268656717,0.0,0.0,0.0029850746268656717,0.0,0.0,0.0,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0,0.0029850746268656717,0.011940298507462687,0.0,0.0029850746268656717,0.0,0.005970149253731343,0.04477611940298507,0.023880597014925373,0.008955223880597015,0.0029850746268656717,0.03880597014925373,0.014925373134328358,0.0029850746268656717,0.011940298507462687,0.005970149253731343,0.0029850746268656717,0.008955223880597015,0.0,0.008955223880597015,0.005970149253731343,0.014925373134328358,0.0,0.0,0.0029850746268656717,0.0,0.008955223880597015,0.020895522388059702,0.011940298507462687,0.01791044776119403,0.005970149253731343,0.020895522388059702
2,0.11512415349887133,0.01805869074492099,0.011286681715575621,0.013544018058690745,0.04966139954853273,0.020316027088036117,0.0,0.0,0.0,0.013544018058690745,0.01580135440180587,0.002257336343115124,0.006772009029345372,0.002257336343115124,0.009029345372460496,0.013544018058690745,0.006772009029345372,0.006772009029345372,0.0,0.004514672686230248,0.045146726862302484,0.020316027088036117,0.01580135440180587,0.011286681715575621,0.03160270880361174,0.02708803611738149,0.0,0.002257336343115124,0.002257336343115124,0.020316027088036117,0.006772009029345372,0.006772009029345372,0.0,0.002257336343115124,0.006772009029345372,0.004514672686230248,0.0,0.002257336343115124,0.0,0.0,0.0,0.002257336343115124,0.002257336343115124,0.0,0.002257336343115124,0.01580135440180587,0.004514672686230248,0.004514672686230248,0.0,0.004514672686230248,0.01805869074492099,0.006772009029345372,0.011286681715575621,0.004514672686230248,0.013544018058690745,0.004514672686230248,0.0,0.002257336343115124,0.0,0.002257336343115124,0.013544018058690745,0.002257336343115124,0.0,0.0,0.004514672686230248,0.002257336343115124,0.0,0.002257336343115124,0.0,0.0,0.006772009029345372,0.006772009029345372,0.004514672686230248,0.0,0.006772009029345372,0.013544018058690745,0.0,0.002257336343115124,0.0,0.006772009029345372,0.006772009029345372,0.006772009029345372,0.0,0.0,0.0,0.002257336343115124,0.002257336343115124,0.004514672686230248,0.0,0.004514672686230248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115124,0.0,0.006772009029345372,0.033860045146726865,0.009029345372460496,0.009029345372460496,0.009029345372460496,0.033860045146726865,0.013544018058690745,0.009029345372460496,0.006772009029345372,0.004514672686230248,0.006772009029345372,0.01805869074492099,0.002257336343115124,0.006772009029345372,0.002257336343115124,0.006772009029345372,0.006772009029345372,0.004514672686230248,0.002257336343115124,0.0,0.002257336343115124,0.02708803611738149,0.009029345372460496,0.009029345372460496,0.004514672686230248,0.040632054176072234
3,0.08296943231441048,0.015283842794759825,0.013100436681222707,0.008733624454148471,0.05458515283842795,0.010917030567685589,0.008733624454148471,0.004366812227074236,0.002183406113537118,0.004366812227074236,0.008733624454148471,0.002183406113537118,0.008733624454148471,0.008733624454148471,0.006550218340611353,0.004366812227074236,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.05021834061135371,0.024017467248908297,0.010917030567685589,0.008733624454148471,0.039301310043668124,0.024017467248908297,0.0,0.0,0.0,0.015283842794759825,0.006550218340611353,0.0,0.002183406113537118,0.0,0.004366812227074236,0.008733624454148471,0.0,0.002183406113537118,0.006550218340611353,0.0,0.002183406113537118,0.0,0.004366812227074236,0.0,0.0,0.010917030567685589,0.004366812227074236,0.002183406113537118,0.0,0.004366812227074236,0.013100436681222707,0.004366812227074236,0.008733624454148471,0.0,0.013100436681222707,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.0,0.008733624454148471,0.002183406113537118,0.004366812227074236,0.0,0.010917030567685589,0.002183406113537118,0.0,0.004366812227074236,0.002183406113537118,0.008733624454148471,0.010917030567685589,0.002183406113537118,0.002183406113537118,0.0,0.019650655021834062,0.008733624454148471,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.006550218340611353,0.002183406113537118,0.0,0.0,0.0,0.0,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.0,0.004366812227074236,0.002183406113537118,0.0,0.0,0.010917030567685589,0.002183406113537118,0.010917030567685589,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.004366812227074236,0.04585152838427948,0.008733624454148471,0.010917030567685589,0.004366812227074236,0.04148471615720524,0.017467248908296942,0.002183406113537118,0.008733624454148471,0.002183406113537118,0.013100436681222707,0.010917030567685589,0.002183406113537118,0.006550218340611353,0.002183406113537118,0.013100436681222707,0.010917030567685589,0.0,0.002183406113537118,0.0,0.008733624454148471,0.028384279475982533,0.010917030567685589,0.017467248908296942,0.008733624454148471,0.03275109170305677
4,0.09482758620689655,0.021551724137931036,0.010775862068965518,0.004310344827586207,0.05172413793103448,0.010775862068965518,0.010775862068965518,0.0,0.0,0.010775862068965518,0.010775862068965518,0.0,0.008620689655172414,0.0021551724137931034,0.00646551724137931,0.004310344827586207,0.0021551724137931034,0.0021551724137931034,0.00646551724137931,0.0021551724137931034,0.036637931034482756,0.021551724137931036,0.021551724137931036,0.004310344827586207,0.04310344827586207,0.017241379310344827,0.0021551724137931034,0.0,0.0,0.015086206896551725,0.00646551724137931,0.0,0.0021551724137931034,0.0,0.008620689655172414,0.0021551724137931034,0.0,0.004310344827586207,0.0,0.004310344827586207,0.0021551724137931034,0.0,0.0021551724137931034,0.0,0.0,0.021551724137931036,0.0021551724137931034,0.0,0.0,0.0021551724137931034,0.010775862068965518,0.0,0.0021551724137931034,0.0,0.017241379310344827,0.0,0.0021551724137931034,0.0021551724137931034,0.0,0.0,0.008620689655172414,0.0,0.0021551724137931034,0.004310344827586207,0.00646551724137931,0.0,0.0,0.004310344827586207,0.004310344827586207,0.00646551724137931,0.008620689655172414,0.004310344827586207,0.00646551724137931,0.0021551724137931034,0.015086206896551725,0.008620689655172414,0.0021551724137931034,0.0,0.0021551724137931034,0.0021551724137931034,0.0021551724137931034,0.0,0.0,0.0,0.0,0.0,0.0021551724137931034,0.004310344827586207,0.0021551724137931034,0.004310344827586207,0.00646551724137931,0.0,0.004310344827586207,0.0021551724137931034,0.004310344827586207,0.00646551724137931,0.0021551724137931034,0.0,0.0,0.01293103448275862,0.05172413793103448,0.00646551724137931,0.015086206896551725,0.010775862068965518,0.03879310344827586,0.015086206896551725,0.004310344827586207,0.00646551724137931,0.004310344827586207,0.00646551724137931,0.008620689655172414,0.0021551724137931034,0.0021551724137931034,0.00646551724137931,0.015086206896551725,0.0021551724137931034,0.0,0.0,0.004310344827586207,0.008620689655172414,0.04956896551724138,0.00646551724137931,0.008620689655172414,0.008620689655172414,0.0603448275862069
5,0.07312925170068027,0.01870748299319728,0.011904761904761904,0.00510204081632653,0.04421768707482993,0.01020408163265306,0.006802721088435374,0.003401360544217687,0.0,0.006802721088435374,0.0017006802721088435,0.0,0.006802721088435374,0.0017006802721088435,0.017006802721088437,0.003401360544217687,0.0017006802721088435,0.003401360544217687,0.0017006802721088435,0.01020408163265306,0.05102040816326531,0.022108843537414966,0.013605442176870748,0.01020408163265306,0.030612244897959183,0.02040816326530612,0.0,0.00510204081632653,0.0,0.015306122448979591,0.006802721088435374,0.0017006802721088435,0.0017006802721088435,0.0,0.006802721088435374,0.006802721088435374,0.0,0.0017006802721088435,0.003401360544217687,0.003401360544217687,0.0017006802721088435,0.0,0.0017006802721088435,0.0,0.0,0.01020408163265306,0.0017006802721088435,0.003401360544217687,0.0017006802721088435,0.011904761904761904,0.008503401360544218,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.011904761904761904,0.006802721088435374,0.003401360544217687,0.0,0.0,0.0,0.008503401360544218,0.003401360544217687,0.013605442176870748,0.0,0.008503401360544218,0.003401360544217687,0.0,0.0017006802721088435,0.0,0.0017006802721088435,0.01020408163265306,0.006802721088435374,0.00510204081632653,0.0,0.025510204081632654,0.011904761904761904,0.0017006802721088435,0.0,0.003401360544217687,0.006802721088435374,0.0017006802721088435,0.0,0.0,0.0,0.0,0.0017006802721088435,0.0017006802721088435,0.006802721088435374,0.0,0.0017006802721088435,0.00510204081632653,0.0,0.0,0.00510204081632653,0.0017006802721088435,0.01020408163265306,0.00510204081632653,0.0017006802721088435,0.00510204081632653,0.00510204081632653,0.04081632653061224,0.00510204081632653,0.008503401360544218,0.01020408163265306,0.047619047619047616,0.015306122448979591,0.00510204081632653,0.01020408163265306,0.003401360544217687,0.015306122448979591,0.006802721088435374,0.00510204081632653,0.00510204081632653,0.0017006802721088435,0.017006802721088437,0.01020408163265306,0.0,0.00510204081632653,0.00510204081632653,0.013605442176870748,0.030612244897959183,0.013605442176870748,0.011904761904761904,0.017006802721088437,0.034013605442176874
6,0.07337526205450734,0.020964360587002098,0.016771488469601678,0.006289308176100629,0.05450733752620545,0.018867924528301886,0.008385744234800839,0.0,0.0,0.008385744234800839,0.010482180293501049,0.0,0.012578616352201259,0.0041928721174004195,0.012578616352201259,0.008385744234800839,0.0020964360587002098,0.0020964360587002098,0.0020964360587002098,0.0,0.05241090146750524,0.020964360587002098,0.014675052410901468,0.010482180293501049,0.0440251572327044,0.020964360587002098,0.0020964360587002098,0.0041928721174004195,0.0,0.016771488469601678,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0041928721174004195,0.0,0.0020964360587002098,0.0,0.0,0.0020964360587002098,0.0,0.0020964360587002098,0.016771488469601678,0.0020964360587002098,0.0020964360587002098,0.0,0.006289308176100629,0.008385744234800839,0.0020964360587002098,0.0041928721174004195,0.0020964360587002098,0.008385744234800839,0.0020964360587002098,0.0020964360587002098,0.0,0.0020964360587002098,0.0020964360587002098,0.006289308176100629,0.0020964360587002098,0.008385744234800839,0.0,0.012578616352201259,0.0,0.0,0.006289308176100629,0.0020964360587002098,0.0020964360587002098,0.023060796645702306,0.0020964360587002098,0.0041928721174004195,0.0020964360587002098,0.012578616352201259,0.008385744234800839,0.0020964360587002098,0.0020964360587002098,0.0,0.008385744234800839,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0041928721174004195,0.0020964360587002098,0.0020964360587002098,0.0041928721174004195,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.05870020964360587,0.008385744234800839,0.014675052410901468,0.006289308176100629,0.05450733752620545,0.014675052410901468,0.0020964360587002098,0.006289308176100629,0.0020964360587002098,0.010482180293501049,0.008385744234800839,0.0041928721174004195,0.0,0.0041928721174004195,0.014675052410901468,0.008385744234800839,0.0,0.0,0.0,0.008385744234800839,0.0440251572327044,0.010482180293501049,0.010482180293501049,0.0041928721174004195,0.03773584905660377
7,0.07169811320754717,0.018867924528301886,0.011320754716981131,0.0037735849056603774,0.04905660377358491,0.007547169811320755,0.005660377358490566,0.009433962264150943,0.0018867924528301887,0.005660377358490566,0.007547169811320755,0.0018867924528301887,0.007547169811320755,0.005660377358490566,0.005660377358490566,0.007547169811320755,0.0018867924528301887,0.0037735849056603774,0.007547169811320755,0.005660377358490566,0.045283018867924525,0.022641509433962263,0.013207547169811321,0.007547169811320755,0.03207547169811321,0.020754716981132074,0.0,0.0037735849056603774,0.0,0.011320754716981131,0.005660377358490566,0.0,0.0,0.0,0.0037735849056603774,0.009433962264150943,0.0018867924528301887,0.0037735849056603774,0.0018867924528301887,0.005660377358490566,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0018867924528301887,0.011320754716981131,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.007547169811320755,0.016981132075471698,0.005660377358490566,0.0037735849056603774,0.009433962264150943,0.0037735849056603774,0.0018867924528301887,0.0018867924528301887,0.0037735849056603774,0.0,0.0,0.013207547169811321,0.0,0.011320754716981131,0.0,0.013207547169811321,0.0018867924528301887,0.0,0.0037735849056603774,0.0,0.005660377358490566,0.016981132075471698,0.0037735849056603774,0.0037735849056603774,0.0018867924528301887,0.018867924528301886,0.005660377358490566,0.0018867924528301887,0.0,0.0018867924528301887,0.0037735849056603774,0.0018867924528301887,0.0,0.0,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.007547169811320755,0.0,0.007547169811320755,0.0,0.0018867924528301887,0.0037735849056603774,0.0037735849056603774,0.005660377358490566,0.005660377358490566,0.0037735849056603774,0.0,0.005660377358490566,0.011320754716981131,0.03962264150943396,0.0037735849056603774,0.009433962264150943,0.009433962264150943,0.05471698113207547,0.018867924528301886,0.0018867924528301887,0.009433962264150943,0.0018867924528301887,0.013207547169811321,0.007547169811320755,0.0018867924528301887,0.007547169811320755,0.0037735849056603774,0.013207547169811321,0.0018867924528301887,0.0018867924528301887,0.005660377358490566,0.0037735849056603774,0.007547169811320755,0.03773584905660377,0.013207547169811321,0.01509433962264151,0.0037735849056603774,0.033962264150943396
8,0.10285714285714286,0.03142857142857143,0.022857142857142857,0.002857142857142857,0.04857142857142857,0.022857142857142857,0.02,0.0,0.002857142857142857,0.014285714285714285,0.014285714285714285,0.005714285714285714,0.002857142857142857,0.0,0.014285714285714285,0.0,0.002857142857142857,0.005714285714285714,0.0,0.005714285714285714,0.03142857142857143,0.02,0.002857142857142857,0.011428571428571429,0.02857142857142857,0.037142857142857144,0.011428571428571429,0.002857142857142857,0.0,0.008571428571428572,0.02,0.0,0.002857142857142857,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.005714285714285714,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.017142857142857144,0.005714285714285714,0.011428571428571429,0.002857142857142857,0.014285714285714285,0.017142857142857144,0.0,0.005714285714285714,0.002857142857142857,0.005714285714285714,0.005714285714285714,0.0,0.002857142857142857,0.0,0.008571428571428572,0.008571428571428572,0.002857142857142857,0.008571428571428572,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.011428571428571429,0.005714285714285714,0.002857142857142857,0.002857142857142857,0.011428571428571429,0.002857142857142857,0.005714285714285714,0.0,0.0,0.008571428571428572,0.002857142857142857,0.002857142857142857,0.0,0.0,0.002857142857142857,0.002857142857142857,0.005714285714285714,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.002857142857142857,0.002857142857142857,0.05142857142857143,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.008571428571428572,0.008571428571428572,0.0,0.002857142857142857,0.017142857142857144,0.005714285714285714,0.002857142857142857,0.005714285714285714,0.002857142857142857,0.014285714285714285,0.011428571428571429,0.002857142857142857,0.005714285714285714,0.0,0.005714285714285714,0.03142857142857143,0.005714285714285714,0.014285714285714285,0.005714285714285714,0.02857142857142857
9,0.1657142857142857,0.022857142857142857,0.025714285714285714,0.014285714285714285,0.06,0.017142857142857144,0.002857142857142857,0.005714285714285714,0.002857142857142857,0.002857142857142857,0.011428571428571429,0.002857142857142857,0.017142857142857144,0.0,0.014285714285714285,0.008571428571428572,0.002857142857142857,0.002857142857142857,0.0,0.002857142857142857,0.06571428571428571,0.025714285714285714,0.008571428571428572,0.005714285714285714,0.03142857142857143,0.025714285714285714,0.0,0.002857142857142857,0.0,0.02,0.005714285714285714,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.002857142857142857,0.0,0.005714285714285714,0.002857142857142857,0.0,0.0,0.0,0.0,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.022857142857142857,0.002857142857142857,0.002857142857142857,0.0,0.014285714285714285,0.005714285714285714,0.0,0.002857142857142857,0.0,0.002857142857142857,0.017142857142857144,0.002857142857142857,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.02,0.002857142857142857,0.005714285714285714,0.0,0.002857142857142857,0.011428571428571429,0.0,0.002857142857142857,0.0,0.008571428571428572,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.06285714285714286,0.005714285714285714,0.011428571428571429,0.002857142857142857,0.03428571428571429,0.017142857142857144,0.002857142857142857,0.005714285714285714,0.0,0.008571428571428572,0.008571428571428572,0.005714285714285714,0.008571428571428572,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.002857142857142857,0.022857142857142857,0.002857142857142857,0.005714285714285714,0.005714285714285714,0.02
