,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.13725490196078433,0.058823529411764705,0.049019607843137254,0.0196078431372549,0.10784313725490197,0.058823529411764705,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.058823529411764705,0.0,0.029411764705882353,0.00980392156862745,0.049019607843137254,0.0,0.0,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.0392156862745098,0.0392156862745098,0.058823529411764705
1,0.17829457364341086,0.03811369509043928,0.04844961240310078,0.040697674418604654,0.11627906976744186,0.0458656330749354,0.010981912144702842,0.00904392764857881,0.0071059431524547806,0.020671834625323,0.043281653746770024,0.015503875968992248,0.01614987080103359,0.008397932816537468,0.03359173126614987,0.03875968992248062,0.00516795865633075,0.007751937984496124,0.016795865633074936,0.028423772609819122,0.11498708010335917,0.023901808785529714,0.03617571059431524,0.023901808785529714,0.07170542635658915
2,0.16149068322981366,0.040372670807453416,0.027950310559006212,0.024844720496894408,0.10559006211180125,0.037267080745341616,0.018633540372670808,0.015527950310559006,0.006211180124223602,0.031055900621118012,0.034161490683229816,0.009316770186335404,0.021739130434782608,0.015527950310559006,0.055900621118012424,0.021739130434782608,0.015527950310559006,0.012422360248447204,0.006211180124223602,0.031055900621118012,0.10559006211180125,0.024844720496894408,0.059006211180124224,0.034161490683229816,0.08385093167701864
3,0.16970926301555106,0.04056795131845842,0.048005409060175794,0.041244083840432724,0.10277214334009466,0.03583502366463827,0.014874915483434753,0.012170385395537525,0.011494252873563218,0.025693035835023664,0.05138607167004733,0.009465855307640297,0.022988505747126436,0.010141987829614604,0.03786342123056119,0.03583502366463827,0.006085192697768763,0.014198782961460446,0.01555104800540906,0.030425963488843813,0.10953346855983773,0.0290736984448952,0.034482758620689655,0.023664638269100743,0.06693711967545639
4,0.22464898595943839,0.06396255850234009,0.0234009360374415,0.0234009360374415,0.10920436817472699,0.056162246489859596,0.0249609984399376,0.0171606864274571,0.0015600624024961,0.0421216848673947,0.0358814352574103,0.0093603744149766,0.0109204368174727,0.0124804992199688,0.0234009360374415,0.028081123244929798,0.0031201248049922,0.0124804992199688,0.0031201248049922,0.0171606864274571,0.09828393135725429,0.0405616224648986,0.028081123244929798,0.0249609984399376,0.0655226209048362
5,0.16759776536312848,0.049720670391061456,0.04078212290502793,0.034636871508379886,0.09162011173184358,0.043016759776536316,0.012849162011173185,0.0111731843575419,0.01452513966480447,0.03240223463687151,0.04357541899441341,0.009497206703910615,0.026815642458100558,0.01005586592178771,0.03519553072625698,0.02905027932960894,0.006145251396648044,0.015083798882681564,0.016201117318435754,0.03519553072625698,0.1005586592178771,0.035754189944134075,0.03128491620111732,0.026815642458100558,0.08044692737430167
6,0.18087318087318088,0.0395010395010395,0.04158004158004158,0.04365904365904366,0.09563409563409564,0.0395010395010395,0.006237006237006237,0.014553014553014554,0.004158004158004158,0.037422037422037424,0.037422037422037424,0.014553014553014554,0.018711018711018712,0.008316008316008316,0.031185031185031187,0.035343035343035345,0.012474012474012475,0.014553014553014554,0.010395010395010396,0.029106029106029108,0.10810810810810811,0.029106029106029108,0.02079002079002079,0.035343035343035345,0.09147609147609148
7,0.14204545454545456,0.041666666666666664,0.041666666666666664,0.04924242424242424,0.11742424242424243,0.056818181818181816,0.00946969696969697,0.011363636363636364,0.007575757575757576,0.022727272727272728,0.04924242424242424,0.022727272727272728,0.011363636363636364,0.005681818181818182,0.022727272727272728,0.03787878787878788,0.015151515151515152,0.015151515151515152,0.017045454545454544,0.01893939393939394,0.10606060606060606,0.01893939393939394,0.032196969696969696,0.02462121212121212,0.10227272727272728
8,0.14285714285714285,0.0496031746031746,0.04365079365079365,0.03373015873015873,0.125,0.04365079365079365,0.007936507936507936,0.011904761904761904,0.011904761904761904,0.037698412698412696,0.04365079365079365,0.015873015873015872,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.041666666666666664,0.01984126984126984,0.011904761904761904,0.011904761904761904,0.015873015873015872,0.12301587301587301,0.01984126984126984,0.027777777777777776,0.031746031746031744,0.08134920634920635
9,0.14057507987220447,0.03194888178913738,0.039936102236421724,0.051118210862619806,0.1134185303514377,0.03354632587859425,0.007987220447284345,0.009584664536741214,0.009584664536741214,0.023961661341853034,0.051118210862619806,0.011182108626198083,0.01597444089456869,0.009584664536741214,0.036741214057507986,0.038338658146964855,0.01437699680511182,0.011182108626198083,0.007987220447284345,0.027156549520766772,0.1134185303514377,0.019169329073482427,0.04792332268370607,0.020766773162939296,0.1134185303514377
