,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.020689655172413793,0.020689655172413793,0.041379310344827586,0.07586206896551724,0.05172413793103448,0.06551724137931035,0.020689655172413793,0.07586206896551724,0.04827586206896552,0.11724137931034483,0.02413793103448276,0.05172413793103448,0.041379310344827586,0.05172413793103448,0.04827586206896552,0.05517241379310345,0.07931034482758621,0.04827586206896552,0.013793103448275862,0.04827586206896552
1,0.08539944903581267,0.013774104683195593,0.05785123966942149,0.08264462809917356,0.027548209366391185,0.06611570247933884,0.030303030303030304,0.046831955922865015,0.06611570247933884,0.09917355371900827,0.024793388429752067,0.03581267217630854,0.05785123966942149,0.04132231404958678,0.046831955922865015,0.046831955922865015,0.046831955922865015,0.06887052341597796,0.011019283746556474,0.0440771349862259
2,0.07470288624787776,0.01867572156196944,0.057724957555178265,0.07130730050933787,0.04584040747028863,0.05432937181663837,0.022071307300509338,0.08828522920203735,0.07809847198641766,0.0967741935483871,0.02037351443123939,0.04753820033955857,0.05263157894736842,0.023769100169779286,0.044142614601018676,0.03735144312393888,0.06621392190152801,0.06451612903225806,0,0.035653650254668934
3,0.06375838926174497,0.010067114093959731,0.053691275167785234,0.05704697986577181,0.053691275167785234,0.053691275167785234,0.03355704697986577,0.053691275167785234,0.07046979865771812,0.13087248322147652,0.016778523489932886,0.026845637583892617,0.06375838926174497,0.030201342281879196,0.053691275167785234,0.04697986577181208,0.05704697986577181,0.07718120805369127,0.013422818791946308,0.03355704697986577
4,0.05245901639344262,0.006557377049180328,0.04590163934426229,0.06885245901639345,0.04918032786885246,0.05901639344262295,0.029508196721311476,0.05573770491803279,0.06557377049180328,0.13442622950819672,0.022950819672131147,0.019672131147540985,0.06229508196721312,0.04262295081967213,0.06229508196721312,0.05573770491803279,0.05245901639344262,0.06229508196721312,0.013114754098360656,0.03934426229508197
5,0.07225433526011561,0.017341040462427744,0.05394990366088632,0.05876685934489403,0.029865125240847785,0.07418111753371869,0.02601156069364162,0.024084778420038536,0.0394990366088632,0.10308285163776493,0.022157996146435453,0.02119460500963391,0.13005780346820808,0.05394990366088632,0.07032755298651253,0.06551059730250482,0.046242774566473986,0.055876685934489405,0.017341040462427744,0.018304431599229287
6,0.07260726072607261,0.013201320132013201,0.056105610561056105,0.0627062706270627,0.0429042904290429,0.07920792079207921,0.0297029702970297,0.036303630363036306,0.036303630363036306,0.10891089108910891,0.026402640264026403,0.0231023102310231,0.08250825082508251,0.026402640264026403,0.07590759075907591,0.04950495049504951,0.04950495049504951,0.0891089108910891,0.009900990099009901,0.0297029702970297
7,0.0547945205479452,0.0273972602739726,0.07191780821917808,0.05821917808219178,0.05136986301369863,0.0547945205479452,0.023972602739726026,0.03767123287671233,0.07876712328767123,0.136986301369863,0.0136986301369863,0.04452054794520548,0.06506849315068493,0.030821917808219176,0.0547945205479452,0.04794520547945205,0.0410958904109589,0.06164383561643835,0.010273972602739725,0.03424657534246575
8,0.05828220858895705,0.018404907975460124,0.0705521472392638,0.06748466257668712,0.049079754601226995,0.05521472392638037,0.027607361963190184,0.03680981595092025,0.05521472392638037,0.1196319018404908,0.018404907975460124,0.02147239263803681,0.05214723926380368,0.04294478527607362,0.06748466257668712,0.06134969325153374,0.05828220858895705,0.08588957055214724,0.009202453987730062,0.024539877300613498
9,0.06936416184971098,0.014450867052023121,0.057803468208092484,0.05202312138728324,0.049132947976878616,0.06647398843930635,0.028901734104046242,0.057803468208092484,0.06936416184971098,0.14450867052023122,0.023121387283236993,0.04046242774566474,0.06069364161849711,0.03757225433526012,0.05202312138728324,0.04335260115606936,0.05202312138728324,0.04335260115606936,0.011560693641618497,0.02601156069364162
