,0,1,2,3,4
0,0.3893617021276596,0.07872340425531915,0.11914893617021277,0.08297872340425531,0.32978723404255317
1,0.4,0.07226890756302522,0.14453781512605043,0.10084033613445378,0.2823529411764706
2,0.36792452830188677,0.062264150943396226,0.15660377358490565,0.09433962264150944,0.31886792452830187
3,0.458628841607565,0.04964539007092199,0.13711583924349882,0.13002364066193853,0.22458628841607564
4,0.38188976377952755,0.06692913385826772,0.15354330708661418,0.1141732283464567,0.28346456692913385
5,0.37336244541484714,0.06550218340611354,0.1462882096069869,0.1331877729257642,0.2816593886462882
6,0.3462033462033462,0.0682110682110682,0.11454311454311454,0.1093951093951094,0.36164736164736166
7,0.3700980392156863,0.061274509803921566,0.15441176470588236,0.1053921568627451,0.3088235294117647
8,0.3793478260869565,0.075,0.10869565217391304,0.1,0.33695652173913043
9,0.3201219512195122,0.07215447154471545,0.11077235772357724,0.09044715447154472,0.4065040650406504
10,0.40192926045016075,0.06216505894962487,0.10289389067524116,0.09646302250803858,0.3365487674169346
11,0.3782051282051282,0.07692307692307693,0.1388888888888889,0.13034188034188035,0.27564102564102566
12,0.3485148514851485,0.09108910891089109,0.14257425742574256,0.1405940594059406,0.27722772277227725
13,0.3354978354978355,0.06277056277056277,0.1277056277056277,0.10173160173160173,0.3722943722943723
14,0.3274725274725275,0.05714285714285714,0.14505494505494507,0.1076923076923077,0.3626373626373626
15,0.3502202643171806,0.07048458149779736,0.13876651982378854,0.12334801762114538,0.31718061674008813
16,0.3231357552581262,0.08221797323135756,0.13957934990439771,0.12237093690248566,0.3326959847036329
17,0.3485838779956427,0.0784313725490196,0.13725490196078433,0.10457516339869281,0.3311546840958606
18,0.3416988416988417,0.07142857142857142,0.16795366795366795,0.10231660231660232,0.3166023166023166
19,0.36796536796536794,0.06060606060606061,0.14285714285714285,0.10606060606060606,0.3225108225108225
20,0.3827392120075047,0.0525328330206379,0.13883677298311445,0.10694183864915573,0.31894934333958724
21,0.3758099352051836,0.06695464362850972,0.13822894168466524,0.1079913606911447,0.31101511879049676
22,0.3325526932084309,0.06323185011709602,0.15690866510538642,0.1405152224824356,0.30679156908665106
23,0.3548387096774194,0.08294930875576037,0.16589861751152074,0.12211981566820276,0.27419354838709675
24,0.38920454545454547,0.07670454545454546,0.14488636363636365,0.09659090909090909,0.29261363636363635
25,0.33539094650205764,0.0823045267489712,0.14609053497942387,0.12757201646090535,0.30864197530864196
