,0,1,2,3,4
0,0.35172413793103446,0.11379310344827587,0.11724137931034483,0.11724137931034483,0.3
1,0.39118457300275483,0.08264462809917356,0.14325068870523416,0.14049586776859505,0.24242424242424243
2,0.398981324278438,0.08149405772495756,0.14431239388794567,0.12903225806451613,0.2461799660441426
3,0.3959731543624161,0.10067114093959731,0.15771812080536912,0.11073825503355705,0.2348993288590604
4,0.38688524590163936,0.10163934426229508,0.15737704918032788,0.11475409836065574,0.23934426229508196
5,0.3516377649325626,0.06551059730250482,0.13583815028901733,0.11271676300578035,0.33429672447013487
6,0.41254125412541254,0.08250825082508251,0.1419141914191419,0.1188118811881188,0.24422442244224424
7,0.3595890410958904,0.0958904109589041,0.15753424657534246,0.13013698630136986,0.2568493150684932
8,0.37423312883435583,0.08282208588957055,0.15030674846625766,0.13803680981595093,0.254601226993865
9,0.4046242774566474,0.08670520231213873,0.15028901734104047,0.10982658959537572,0.24855491329479767
10,0.32112068965517243,0.09267241379310345,0.18318965517241378,0.12284482758620689,0.2801724137931034
11,0.3709677419354839,0.08870967741935484,0.16129032258064516,0.11827956989247312,0.260752688172043
12,0.3894736842105263,0.15578947368421053,0.12210526315789473,0.1031578947368421,0.2294736842105263
13,0.4591439688715953,0.07976653696498054,0.09533073929961089,0.07003891050583658,0.29571984435797666
14,0.4077669902912621,0.0703883495145631,0.17475728155339806,0.11165048543689321,0.2354368932038835
15,0.39384615384615385,0.08923076923076922,0.13846153846153847,0.12,0.25846153846153846
16,0.330188679245283,0.0660377358490566,0.14150943396226415,0.12735849056603774,0.33490566037735847
17,0.3933933933933934,0.07807807807807808,0.11011011011011011,0.11011011011011011,0.3083083083083083
18,0.3837638376383764,0.1033210332103321,0.14391143911439114,0.13284132841328414,0.23616236162361623
19,0.39285714285714285,0.08333333333333333,0.08862433862433862,0.09788359788359788,0.3373015873015873
20,0.35698447893569846,0.11086474501108648,0.17516629711751663,0.11751662971175167,0.2394678492239468
21,0.451295799821269,0.08221626452189455,0.128686327077748,0.08936550491510277,0.2484361036639857
22,0.3799621928166352,0.13610586011342155,0.14366729678638943,0.0945179584120983,0.24574669187145556
23,0.34839650145772594,0.11078717201166181,0.1151603498542274,0.11807580174927114,0.3075801749271137
24,0.4188817598533456,0.10174152153987168,0.1310724106324473,0.0925756186984418,0.25572868927589365
25,0.3318872017353579,0.08459869848156182,0.13449023861171366,0.11279826464208242,0.3362255965292842
26,0.3748395378690629,0.09114249037227215,0.1386392811296534,0.12195121951219512,0.2734274711168164
27,0.39,0.096,0.148,0.112,0.254
28,0.41083916083916083,0.09527972027972027,0.12237762237762238,0.11188811188811189,0.25961538461538464
29,0.4712230215827338,0.04316546762589928,0.12949640287769784,0.10071942446043165,0.25539568345323743
30,0.3487858719646799,0.11699779249448124,0.10154525386313466,0.09271523178807947,0.33995584988962474
31,0.40625,0.08984375,0.125,0.0859375,0.29296875
32,0.3889943074003795,0.1157495256166983,0.1461100569259962,0.08538899430740038,0.2637571157495256
