,0,1,2,3,4
0,0.3786407766990291,0.0970873786407767,0.14563106796116504,0.0970873786407767,0.2815533980582524
1,0.42156229825693997,0.09360877985797289,0.11749515816655907,0.09683666881859264,0.27049709489993545
2,0.3622291021671827,0.10835913312693499,0.13622291021671826,0.08668730650154799,0.3065015479876161
3,0.4027027027027027,0.1,0.13175675675675674,0.10202702702702703,0.2635135135135135
4,0.4439252336448598,0.14174454828660435,0.09190031152647975,0.06542056074766354,0.2570093457943925
5,0.384142936906756,0.11390284757118928,0.12506979341150196,0.10217755443886097,0.2747068676716918
6,0.4024896265560166,0.1016597510373444,0.10995850622406639,0.1016597510373444,0.2842323651452282
7,0.3931947069943289,0.10775047258979206,0.11153119092627599,0.10396975425330812,0.2835538752362949
8,0.39603960396039606,0.11287128712871287,0.10693069306930693,0.100990099009901,0.28316831683168314
9,0.37799043062200954,0.08452950558213716,0.12440191387559808,0.09888357256778309,0.3141945773524721
10,0.3952991452991453,0.1111111111111111,0.12179487179487179,0.10683760683760683,0.26495726495726496
11,0.40039840637450197,0.10557768924302789,0.11155378486055777,0.099601593625498,0.28286852589641437
12,0.3992015968063872,0.10179640718562874,0.1157684630738523,0.1157684630738523,0.26746506986027946
13,0.3904382470119522,0.10756972111553785,0.12350597609561753,0.10756972111553785,0.27091633466135456
14,0.38684719535783363,0.10444874274661509,0.11798839458413926,0.10831721470019343,0.28239845261121854
15,0.4300202839756592,0.09330628803245436,0.09533468559837728,0.1075050709939148,0.2738336713995943
16,0.3775784753363229,0.09058295964125561,0.12825112107623318,0.0968609865470852,0.30672645739910315
17,0.4419942473633749,0.07190795781399809,0.1342281879194631,0.08820709491850431,0.2636625119846596
18,0.4376391982182628,0.08685968819599109,0.11915367483296214,0.09131403118040089,0.2650334075723831
19,0.3706422018348624,0.11192660550458716,0.13211009174311927,0.12293577981651377,0.26238532110091745
20,0.40939597315436244,0.11185682326621924,0.08501118568232663,0.08501118568232663,0.3087248322147651
21,0.3986784140969163,0.08590308370044053,0.11894273127753303,0.05726872246696035,0.3392070484581498
22,0.3651804670912951,0.09766454352441614,0.12951167728237792,0.09129511677282377,0.31634819532908703
23,0.5,0.04929577464788732,0.11971830985915492,0.11267605633802817,0.21830985915492956
24,0.40271493212669685,0.049773755656108594,0.08597285067873303,0.12669683257918551,0.334841628959276
25,0.3574561403508772,0.1118421052631579,0.14035087719298245,0.09649122807017543,0.29385964912280704
26,0.36585365853658536,0.12195121951219512,0.12416851441241686,0.08869179600886919,0.29933481152993346
27,0.3699186991869919,0.10772357723577236,0.12601626016260162,0.09146341463414634,0.3048780487804878
28,0.3628158844765343,0.09566787003610108,0.13176895306859207,0.0776173285198556,0.33212996389891697
29,0.354978354978355,0.11255411255411256,0.1277056277056277,0.08658008658008658,0.3181818181818182
30,0.37748344370860926,0.11920529801324503,0.10375275938189846,0.08388520971302428,0.31567328918322296
31,0.3755274261603376,0.11814345991561181,0.12869198312236288,0.09915611814345991,0.27848101265822783
32,0.380859375,0.125,0.134765625,0.09375,0.265625
33,0.39323467230443976,0.11839323467230443,0.13742071881606766,0.09513742071881606,0.2558139534883721
34,0.4336283185840708,0.1084070796460177,0.12168141592920353,0.09292035398230089,0.24336283185840707
35,0.32608695652173914,0.11857707509881422,0.1225296442687747,0.09288537549407115,0.33992094861660077
36,0.3340471092077088,0.139186295503212,0.1284796573875803,0.09635974304068523,0.3019271948608137
37,0.3404710920770878,0.13062098501070663,0.11563169164882227,0.1006423982869379,0.31263383297644537
38,0.3465553235908142,0.12317327766179541,0.13987473903966596,0.10855949895615867,0.2818371607515658
39,0.35698924731182796,0.13548387096774195,0.15053763440860216,0.0967741935483871,0.26021505376344084
40,0.4570815450643777,0.07296137339055794,0.15021459227467812,0.10300429184549356,0.2167381974248927
41,0.398,0.1,0.112,0.112,0.278
42,0.382262996941896,0.10397553516819572,0.1437308868501529,0.09174311926605505,0.2782874617737003
43,0.36200716845878134,0.10752688172043011,0.15053763440860216,0.10752688172043011,0.2724014336917563
44,0.36538461538461536,0.08906882591093117,0.13663967611336034,0.11336032388663968,0.29554655870445345
45,0.35714285714285715,0.10476190476190476,0.11904761904761904,0.1,0.319047619047619
46,0.3676148796498906,0.12253829321663019,0.13347921225382933,0.09846827133479212,0.2778993435448578
47,0.35176991150442477,0.11946902654867257,0.14380530973451328,0.10176991150442478,0.2831858407079646
48,0.37424547283702214,0.11468812877263582,0.1267605633802817,0.096579476861167,0.28772635814889336
49,0.40131578947368424,0.10964912280701754,0.10526315789473684,0.08552631578947369,0.2982456140350877
50,0.39072847682119205,0.11037527593818984,0.12362030905077263,0.10816777041942605,0.2671081677704194
51,0.39184597961494905,0.11098527746319366,0.12684031710079274,0.11211778029445074,0.2582106455266138
52,0.38478747203579416,0.116331096196868,0.1297539149888143,0.1040268456375839,0.2651006711409396
53,0.401330376940133,0.10753880266075388,0.12749445676274945,0.10753880266075388,0.25609756097560976
54,0.381330685203575,0.09731876861966236,0.11519364448857994,0.11221449851042702,0.2939424031777557
55,0.3867102396514161,0.10675381263616558,0.12418300653594772,0.10893246187363835,0.27342047930283225
56,0.3898678414096916,0.10572687224669604,0.12665198237885464,0.10682819383259912,0.2709251101321586
57,0.39934711643090315,0.10337323177366703,0.13166485310119697,0.1088139281828074,0.25680087051142547
58,0.401673640167364,0.09205020920502092,0.11610878661087866,0.10355648535564854,0.28661087866108786
59,0.4091836734693878,0.08163265306122448,0.12755102040816327,0.10102040816326531,0.28061224489795916
60,0.38699360341151384,0.08742004264392324,0.1460554371002132,0.10660980810234541,0.27292110874200426
61,0.34084699453551914,0.09631147540983606,0.1366120218579235,0.11407103825136612,0.3121584699453552
62,0.3463611859838275,0.0977088948787062,0.13881401617250674,0.1179245283018868,0.2991913746630728
63,0.41362530413625304,0.08840227088402271,0.12003244120032441,0.07948094079480941,0.2984590429845904
64,0.4184131736526946,0.0875748502994012,0.12574850299401197,0.09056886227544911,0.2776946107784431
65,0.3987603305785124,0.11363636363636363,0.1115702479338843,0.09504132231404959,0.2809917355371901
66,0.3712177121771218,0.07933579335793357,0.14317343173431735,0.13690036900369004,0.2693726937269373
67,0.3822538375140397,0.07937102208910521,0.14264320479221265,0.12916510670160988,0.26656682890303257
68,0.3717171717171717,0.11515151515151516,0.11313131313131314,0.13131313131313133,0.2686868686868687
69,0.37074148296593185,0.12024048096192384,0.09819639278557114,0.13226452905811623,0.2785571142284569
70,0.3791304347826087,0.10260869565217391,0.11304347826086956,0.11304347826086956,0.2921739130434783
71,0.35834609494640124,0.10107197549770292,0.12710566615620214,0.14701378254211334,0.2664624808575804
72,0.4061990212071778,0.08482871125611746,0.11745513866231648,0.11745513866231648,0.2740619902120718
73,0.39697542533081287,0.11153119092627599,0.09829867674858223,0.12287334593572778,0.27032136105860116
74,0.4407894736842105,0.1118421052631579,0.11403508771929824,0.09868421052631579,0.23464912280701755
75,0.3679060665362035,0.11154598825831702,0.10176125244618395,0.13111545988258316,0.2876712328767123
76,0.3484848484848485,0.0780885780885781,0.1445221445221445,0.11771561771561771,0.3111888111888112
77,0.38747553816046965,0.12133072407045009,0.13111545988258316,0.11545988258317025,0.2446183953033268
78,0.39184952978056425,0.09404388714733543,0.1238244514106583,0.10031347962382445,0.28996865203761757
79,0.41743725231175693,0.08982826948480846,0.10568031704095113,0.09379128137384413,0.29326287978863935
80,0.4015748031496063,0.09133858267716535,0.13385826771653545,0.11653543307086614,0.2566929133858268
81,0.3802163833075734,0.09428129829984544,0.12982998454404945,0.09582689335394126,0.29984544049459044
82,0.3634920634920635,0.10158730158730159,0.13015873015873017,0.09841269841269841,0.30634920634920637
83,0.35572519083969467,0.09770992366412214,0.1267175572519084,0.09465648854961832,0.3251908396946565
84,0.35658914728682173,0.10852713178294573,0.12403100775193798,0.10077519379844961,0.31007751937984496
85,0.4008097165991903,0.0931174089068826,0.12955465587044535,0.1214574898785425,0.2550607287449393
86,0.3996101364522417,0.09551656920077972,0.12475633528265107,0.12085769980506822,0.25925925925925924
87,0.37714863498483314,0.09403437815975733,0.14054600606673406,0.11830131445904954,0.2699696663296259
