,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.02874021913318477,0.04598435061309563,0.03448826295982172,0.02874021913318477,0.005748043826636954,0.005748043826636954,0.02874021913318477,0.040236306786458675,0.01724413147991086,0.022992175306547815,0.06897652591964344,0.022992175306547815,0.022992175306547815,0.01724413147991086,0.02874021913318477,0.04598435061309563,0.04598435061309563,0.005748043826636954,0.03448826295982172,0.040236306786458675,0.046027025994286444,0.04706817077207618,0.05335119639306281,0.05204798118708781,0.05822503260827077,0.05963303875667373,0.048130574458807814,0.060712597166039196
1,0.6256298077669875,0.40344352089646857,0.43852556619181365,0.385902498248796,0.14617518873060456,0.31573840765810585,0.4911486341348313,0.49699564168405547,0.19879825667362222,0.6665588606115567,1.1986365475909573,0.46191359638871043,0.25726833216586403,0.4326785586425895,0.2923503774612091,0.64317083041466,0.6139357926685391,0.14617518873060456,0.2689623472643124,0.5730067398239699,0.0524327944586618,0.05346704392432089,0.05124287599512989,0.05134753392106551,0.052097922485248596,0.051172203834715026,0.05119285450383462,0.05234601595460548
2,0.16287596392910603,0.1221569729468295,0.08143798196455301,0.08725498067630678,0.034901992270522715,0.04071899098227651,0.07562098325279923,0.11052297552332194,0.04653598969403029,0.1279739716585833,0.13960796908209086,0.08725498067630678,0.04653598969403029,0.09888897809981437,0.05816998711753787,0.22104595104664387,0.13960796908209086,0.017450996135261358,0.08725498067630678,0.09307197938806058,0.05020409698742227,0.05271323966419355,0.05126479863142008,0.0508004120066305,0.05543280790132434,0.05036913333787855,0.051616486255068976,0.05589915404068309
3,0.4700409826612144,0.44172526081415336,0.30580979594826,0.3284623734259089,0.10193659864942,0.3794306727506189,0.5266724263553367,0.47570412703062664,0.14157860923530555,0.6739141799600544,1.0363554196024367,0.5210092819859244,0.20953634166825222,0.4813672714000389,0.25484149662355,0.6965667574377034,0.4700409826612144,0.1302523204964811,0.22652577477648891,0.5096829932471,0.053361037696187094,0.05679583270397009,0.054720299992705716,0.05338620825643894,0.05352820524969031,0.053051033195987654,0.054573886245500594,0.05426905971829739
4,0.2664571575959113,0.1006615928695665,0.15395302438874875,0.1006615928695665,0.11842540337596058,0.1243466735447586,0.1480317542199507,0.2960635084399014,0.05329143151918226,0.3730400206342758,0.3908038311406699,0.19540191557033496,0.09474032270076847,0.23685080675192116,0.15395302438874875,0.2901422382711034,0.13618921388235466,0.1480317542199507,0.15395302438874875,0.2664571575959113,0.0499352720698909,0.05328018155676427,0.0488703650699685,0.05181141005137438,0.05338890106352371,0.047494267497894184,0.051453621322212116,0.05163896448856907
5,0.5379391135834372,0.43960615733700237,0.49744907277608164,0.44539044888091034,0.29499886873930425,0.41068469961746273,0.6131349036542402,0.4916647812321737,0.16196016322942194,0.8792123146740047,1.099015393342506,0.6941149852689511,0.312351743371028,0.7577421922519384,0.43382186579309445,0.7403893176202145,0.46852761505654206,0.18509732940505363,0.23715595330022496,0.6594092360055035,0.05169461465219208,0.055667452132969884,0.04764530191782106,0.05225820384347558,0.0545988743263572,0.05205126370601571,0.05425547233863829,0.053399662691737695
6,0.09600381041219509,0.07800309595990851,0.10800428671371946,0.15000595376905482,0.048001905206097546,0.0900035722614329,0.14400571561829262,0.14400571561829262,0.08400333411067071,0.2520100023320121,0.28801143123658524,0.15600619191981702,0.09600381041219509,0.14400571561829262,0.18600738267362799,0.21600857342743893,0.1740069063721036,0.06000238150762193,0.0900035722614329,0.28801143123658524,0.05045318355098661,0.051632099426994996,0.04776945155071855,0.04927711894058995,0.04914725066816213,0.04978367118625996,0.049890622322872565,0.05202278727719599
7,0.16511785319279357,0.11794132370913826,0.08845599278185369,0.14742665463642282,0.08255892659639678,0.05897066185456913,0.17691198556370738,0.16511785319279357,0.10614719133822442,0.20050025030553506,0.37741223586924244,0.12383838989459517,0.07666186041093988,0.14152958845096592,0.22998558123281962,0.22998558123281962,0.19460318412007813,0.10025012515276753,0.09435305896731061,0.2417797136037334,0.051093011635100896,0.0497767711214068,0.05222735904171609,0.0498909447939144,0.05230568496722339,0.05262581178181529,0.04877989849508935,0.05359389961804247
8,0.15801407398011452,0.10534271598674301,0.12875220842824145,0.13460458153861607,0.07608085043486995,0.07022847732449533,0.16386644709048914,0.11704746220749224,0.040966611772622286,0.23409492441498447,0.3628471328432259,0.16971882020086373,0.08193322354524457,0.13460458153861607,0.16971882020086373,0.23409492441498447,0.15801407398011452,0.06437610421412072,0.13460458153861607,0.21653780508386064,0.05460658841410182,0.05235090022032671,0.05174060113455498,0.04940940565682221,0.05018685251083357,0.051711331105325165,0.050450665464482,0.05430634445609237
9,0.240960979920693,0.19394420335080173,0.08227935899730983,0.1821900092083289,0.10578774728225548,0.09991065021101907,0.1821900092083289,0.17043581506585603,0.10578774728225548,0.21745259163574737,0.39376550377283986,0.15868162092338323,0.08227935899730983,0.13517323263843756,0.35850292134542133,0.2938548535618208,0.21745259163574737,0.08227935899730983,0.09403355313978265,0.2879777564905844,0.05299665664134922,0.0507887238841972,0.05385686103364956,0.050240552559182444,0.051951484473893264,0.05029610078850526,0.05088660711995548,0.051273306375625965
10,0.11986814481816334,0.13128415861036938,0.10274412412985429,0.15982419309088447,0.05137206206492714,0.06278807585713318,0.12557615171426637,0.15411618619478146,0.05137206206492714,0.21119625515581159,0.2796923379090478,0.1427001724025754,0.05137206206492714,0.14840817929867842,0.11416013792206033,0.21119625515581159,0.16553219998698745,0.0684960827532362,0.07991209654544223,0.23973628963632668,0.053954745916419224,0.05559411522451816,0.05361952336959198,0.05181867745835078,0.051165740918686545,0.05381269718119118,0.05153675192625983,0.0576970583946806
11,0.17463710897212376,0.13388845021196158,0.09313979145179935,0.1571733980749114,0.10478226538327426,0.10478226538327426,0.13388845021196158,0.18045834593786123,0.07567608055458697,0.15135216110917393,0.32598927008129774,0.11642473931474918,0.08149731752032444,0.1280672132462241,0.1862795829035987,0.215385767732286,0.12224597628048664,0.07567608055458697,0.10478226538327426,0.2561344264924482,0.051866577221338056,0.05212228368594516,0.049979181198105224,0.054130966219311065,0.051595439378563576,0.05388462316270605,0.05162443873133965,0.0526727938289454
12,0.1254427019297137,0.17676017090096022,0.06272135096485686,0.17105822990415506,0.022807763987220675,0.10263493794249302,0.15965434791054472,0.17676017090096022,0.0741252329584672,0.19386599389137574,0.35922228279872565,0.07982717395527236,0.05701940996805169,0.1482504659169344,0.23948152186581706,0.22237569887540157,0.11403881993610337,0.05701940996805169,0.08552911495207753,0.22807763987220675,0.052783858662233916,0.052624047304168,0.05460731277801669,0.051418608400583266,0.053895606858868954,0.055500601677782965,0.05386173141850926,0.055114133219320044
13,0.16723769883335607,0.1845381504368067,0.08073544081610294,0.16147088163220588,0.08073544081610294,0.08073544081610294,0.14993724722990545,0.14993724722990545,0.06920180641380251,0.14417043002875524,0.32294176326441176,0.10380270962070377,0.08073544081610294,0.16147088163220588,0.16723769883335607,0.19607178483910714,0.1787713332356565,0.06343498921265231,0.08650225801725314,0.26527359125290967,0.05068912703449287,0.05179592194171782,0.05437720074898214,0.05371391553425139,0.05447784822645142,0.05027154420682478,0.051801614267957215,0.056191107924301466
14,0.16080272619832936,0.1665456807054125,0.15505977169124616,0.10911613563458063,0.04020068154958234,0.08614431760624786,0.21248931676207805,0.1320879536629134,0.05742954507083191,0.17803158971957891,0.35606317943915783,0.1263449991558302,0.05742954507083191,0.14931681718416295,0.20100340774791167,0.22397522577624446,0.1320879536629134,0.0631724995779151,0.09763022662041425,0.2641759073258268,0.050588348450760566,0.053669677340633534,0.05663293486693326,0.05136899891482563,0.053097685872898995,0.05228566557014533,0.05262870890793629,0.05543252936754733
15,0.20551559549187132,0.16555422970178524,0.12559286391169916,0.11988409737025828,0.06279643195584958,0.07992273158017218,0.18268052932610784,0.18838929586754874,0.03996136579008609,0.17697176278466697,0.3425259924864522,0.06279643195584958,0.028543832707204352,0.12559286391169916,0.18268052932610784,0.15984546316034437,0.15984546316034437,0.05137889887296783,0.08563149812161305,0.26831202744772087,0.051935303491011546,0.052396446378062365,0.053532914237890146,0.05354923325595988,0.05529127516971666,0.05461243373051066,0.051604961191469796,0.056200778401291916
16,0.35625625459006155,0.3734944604573226,0.25282701938649527,0.2700652252537563,0.11492137244840696,0.264319156631336,0.35051018596764116,0.4022248035694243,0.20111240178471215,0.34476411734522083,0.7527349895370655,0.24708095076407494,0.17238205867261042,0.2987955683658581,0.3849865977021633,0.5573686563747737,0.39073266632458364,0.13790564693808832,0.14365171556050868,0.39073266632458364,0.05413636114084862,0.05366650151101906,0.05398695803554699,0.05289863329481764,0.05390028878444567,0.05312597666801183,0.05233356848921456,0.051344849834060804
17,0.755621858851679,0.4889317910216746,0.08334064619687635,0.22779776627146203,0.09445273235645987,0.21112963703208676,0.2833581970693796,0.4667076187025076,0.15001316315437746,0.1166769046756269,0.7945141604102213,0.13890107699479393,0.07778460311708461,0.20557359395229502,0.5389361787398004,0.3500307140268807,0.2500219385906291,0.1166769046756269,0.09445273235645987,0.3500307140268807,0.056476498671209956,0.054979755354797114,0.055273386858673904,0.05340093422139511,0.0569313492204688,0.057071779718977055,0.05444176134463428,0.05582022663066816
18,0.526891953701537,0.33789810074337695,0.08017921034588607,0.14890424778521696,0.0973604697057188,0.1947209394114376,0.3207168413835443,0.3722606194630424,0.0916333832524412,0.26917306330404606,0.56698155887448,0.1832667665048824,0.13172298842538424,0.26917306330404606,0.3092626684769891,0.37798770591631997,0.3035355820237115,0.08017921034588607,0.0973604697057188,0.3837147923695976,0.053606066949161264,0.053750959888400784,0.05412565996260908,0.05284201577254611,0.05260798166464316,0.0538891965003575,0.05280247273565231,0.05366700119887232
